STATE,YEAR,MONTH_NAME,DATE,EVENT_TYPE,GRP_STORM,N_GRP_STORM,GRP_DISTRICT,N_GRP_DISTRICT,COUNTY,LOCATION,INJURIES_DIRECT,INJURIES_INDIRECT,INJURIES,DEATHS_DIRECT,DEATHS_INDIRECT,DEATHS,DAMAGE_PROPERTY,DAMAGE_CROPS, COST (BN) ,EVENT_NARRATIVE
TEXAS,2015,May,5/10/2015,Winter Storm,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,JOHNSON,"32.317774,-97.440849",0,0,0,0,0,0,6000,0,"$3,100,000,000","A combination of mostly ice and sleet created treacherous winter weather conditions in Johnson County. Most schools and government businesses closed for two days (the 23rd and 24th) due to the conditions. One round of light freezing rain and freezing drizzle occurred on the evening of the 22nd, followed by a second round of mainly sleet with higher accumulations during the morning of the 23rd."
TEXAS,2016,June,6/1/2016,Winter Storm,Winter Storm,10,DISTRICT 3 - WICHITA FALLS,3,MONTAGUE,"33.820163,-97.941476",0,0,0,0,0,0,6000,0,"$3,100,000,000","A combination of mostly ice and sleet created treacherous winter weather conditions in Montague County. Most schools and government businesses closed for two days (the 23rd and 24th) due to the conditions. One round of light sleet, light freezing rain and freezing drizzle occurred on the afternoon and evening of the 22nd, followed by a second round of mainly sleet with higher accumulations during the morning of the 23rd."
TEXAS,2016,April,4/11/2016,Winter Storm,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,ROCKWALL,"32.897823,-96.42713",0,0,0,0,0,0,6000,0,"$3,100,000,000","A combination of mostly ice and sleet created treacherous winter weather conditions in Rockwall County. Most schools and government businesses closed for two days (the 23rd and 24th) due to the conditions. One round of light sleet, light freezing rain and freezing drizzle occurred on the afternoon and evening of the 22nd, followed by a second round of mainly sleet with higher accumulations during the morning of the 23rd."
TEXAS,2015,April,4/24/2015,Winter Storm,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,SOMERVELL,"32.284006,-97.704041",0,0,0,0,0,0,6000,0,"$3,100,000,000","A combination of mostly ice and sleet created treacherous winter weather conditions in Somervell County. Most schools and government businesses closed for two days (the 23rd and 24th) due to the conditions. Light freezing drizzle occurred on the evening of the 22nd, followed by a second round of mainly sleet with higher accumulations during the morning of the 23rd."
TEXAS,2015,May,5/6/2015,Winter Storm,Winter Storm,10,DISTRICT 3 - WICHITA FALLS,3,JACK,"33.246805,-98.264241",0,0,0,0,0,0,3000,0,"$3,100,000,000",The emergency manager estimated ne inch of sleet in and around the city of Jacksboro due to thundersleet.
TEXAS,2016,April,4/11/2016,Winter Storm,Winter Storm,10,DISTRICT 3 - WICHITA FALLS,3,YOUNG,"33.290955,-98.496902",0,0,0,0,0,0,3000,0,"$3,100,000,000",Law enforcement reported one-half to one inch of sleet in and around the city of Graham due to thundersleet.
TEXAS,2015,October,10/24/2015,Heavy Snow,Winter Storm,10,DISTRICT 6 - TYLER,6,ANDERSON,"31.992987,-95.499133",0,0,0,0,0,0,0,0, $- ,Approximately 3.5 inches of snow was reported at the Cleburne Port Office.
TEXAS,2016,November,11/2/2016,Blizzard,Winter Storm,10,DISTRICT 9 - MIDLAND/FT STOCKTON,9,ANDREWS,"32.370377,-102.523258",0,0,0,0,0,0,0,0, $- ,Reports of 8.5-9.5 inches of snow with 3-4 foot drifts due to northeast winds of 25-35 mph and gusts near 50 mph in and around Andrews.
TEXAS,2015,October,10/22/2015,Ice Storm,Winter Storm,10,DISTRICT 9 - MIDLAND/FT STOCKTON,9,ANDREWS,"32.370377,-102.523258",0,0,0,0,0,0,0,0, $- ,"Reports of 0.25-0.50 inch of ice accumulation with numerous trees and power lines down.  From 1100 to 2300 LST on January 2nd, the Andrews Sheriffs Office had over 30 calls about power lines down.  In some cases, trees laden with ice fell on the power lines and started fires."
TEXAS,2015,October,10/22/2015,Ice Storm,Winter Storm,10,DISTRICT 9 - MIDLAND/FT STOCKTON,9,ANDREWS,"32.370377,-102.523258",0,0,0,0,0,0,0,0, $- ,Ice of at least 1/4 inch thick accumulated on a vehicle in Andrews.
TEXAS,2015,November,11/17/2015,Winter Weather,Winter Storm,10,DISTRICT 14 - LUFKIN,14,ANGELINA,"31.335094,-94.703921",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,November,11/17/2015,Winter Weather,Winter Storm,10,DISTRICT 14 - LUFKIN,14,ANGELINA,"31.335094,-94.703921",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,December,12/27/2015,Winter Weather,Winter Storm,10,DISTRICT 14 - LUFKIN,14,ANGELINA,"31.335094,-94.703921",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/27/2015,Winter Weather,Winter Storm,10,DISTRICT 3 - WICHITA FALLS,3,ARCHER,"33.6167695,-98.6836699",0,0,0,0,0,0,0,0, $- ,"Snow began early on the 27th and tapered of during the late morning of the 28th. By the time snow ended, 2.5 inches were reported in Megargel."
TEXAS,2016,May,5/29/2016,Blizzard,Winter Storm,10,DISTRICT 1 - AMARILLO,1,ARMSTRONG,"35.133039,-101.460835",0,0,0,0,0,0,0,0, $- ,Total snowfall accumulation ranged from 3 to 4 inches across the county. Blizzard conditions existed due to strong winds and reduced visibility from blowing snow. Visibility was lower than one quarter mile for a period. The strong winds also caused significant drifting of snow.
TEXAS,2015,May,5/16/2015,Ice Storm,Winter Storm,10,DISTRICT 1 - AMARILLO,1,ARMSTRONG,"35.133039,-101.460835",0,0,0,0,0,0,0,0, $- ,One quarter to one half inch of ice accumulation from freezing rain was reported at Claude. Some sleet also occurred. One half inch of ice accumulation was reported as of 2:06 AM on the 28th.
TEXAS,2015,May,5/27/2015,Winter Storm,Winter Storm,10,DISTRICT 1 - AMARILLO,1,ARMSTRONG,"35.133039,-101.460835",0,0,0,0,0,0,0,0, $- ,"Total snowfall accumulation of 10 to 12 inches in Armstrong County. As of 1:33 AM CST, the Sheriff's Office Dispatch estimated 11 inches of snow accumulation at Claude and several vehicle accidents."
TEXAS,2015,May,5/27/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,ARMSTRONG,"35.133039,-101.460835",0,0,0,0,0,0,0,0, $- ,Roads were reported to be icy from earlier freezing rain at 8:55 AM CST by the Armstrong County Sheriff's Department.
TEXAS,2015,May,5/27/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,ARMSTRONG,"35.133039,-101.460835",0,0,0,0,0,0,0,0, $- ,Total snowfall amounts from 1 to 1.5 inches at Claude.
TEXAS,2015,December,12/26/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,ARMSTRONG,"35.133039,-101.460835",0,0,0,0,0,0,0,0, $- ,"Beginning during the pre-dawn hours of the 22nd and lasting through the morning of the 23rd, snow resulted in an estimated 3 inches of accumulation total at Claude."
TEXAS,2015,May,5/27/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,ARMSTRONG,"35.133039,-101.460835",0,0,0,0,0,0,0,0, $- ,Snow amounts of around 2 inches occurred in Claude.
TEXAS,2015,January,1/21/2015,Heavy Snow,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,BAILEY,"34.0667507,-102.8504958",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,February,2/27/2015,Heavy Snow,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,BAILEY,"34.0667507,-102.8504958",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,March,3/4/2015,Heavy Snow,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,BAILEY,"34.0667507,-102.8504958",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,June,6/12/2015,Winter Weather,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,BAILEY,"34.0667507,-102.8504958",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,October,10/20/2015,Winter Weather,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,BAILEY,"34.0667507,-102.8504958",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,June,6/21/2015,Winter Weather,Winter Storm,10,DISTRICT 18 - SAN ANTONIO,18,BANDERA,"29.724328,-99.104014",0,0,0,0,0,0,0,0, $- ,"A strong arctic cold front moved through South Central Texas bringing winter precipitation. Freezing rain and drizzle spread across most of South Central Texas. Ice accumulated on roads in Jollyville (TX360 and MOPAC) and near Mountain Home where there were icy spots on I10 from Hwy16 to the Kerr Kimble County line as well as on Hwy16 from Kerrville to the Kerr Bandera County line. The ASOS at Burnet Municipal Airport-Kate Craddock Field (KBMQ) reported 0.11 inches of ice. Elsewhere a thin layer of ice accumulated on elevated surfaces in Johnson City, Anderson Mill, New Braunfels, Hollywood Park, Bandera, Cedar Park, Rocksprings, Utopia, and Sabinal."
TEXAS,2015,June,6/22/2015,Winter Weather,Winter Storm,10,DISTRICT 18 - SAN ANTONIO,18,BANDERA,"29.724328,-99.104014",0,0,0,0,0,0,0,0, $- ,An upper level trough combined with warm moist flow over cold surface air to produce snow across South Central Texas. Snow accumulated mainly on grassy areas. Snowfall totals were generally a trace.
TEXAS,2015,May,5/7/2015,Winter Weather,Winter Storm,10,DISTRICT 3 - WICHITA FALLS,3,BAYLOR,"33.6167613,-99.2003513",0,0,0,0,0,0,0,0, $- ,"Light rain transition over to a mixture of light freezing rain and sleet in the wee morning hours of the 4th. By sunrise, precipitation had transitioned over to snow. By the time precipitation had ended, areas from Seymour to Lake Kemp reported around an inch of snow."
TEXAS,2015,September,9/1/2015,Winter Weather,Winter Storm,10,DISTRICT 11 - WACO,11,BELL,"31.121795,-97.440951",0,0,0,0,0,0,0,0, $- ,Minor icing was reported near the town of Troy by the Bell County Sheriff's Department.
TEXAS,2015,June,6/17/2015,Winter Storm,Winter Storm,10,DISTRICT 18 - SAN ANTONIO,18,BEXAR,"29.279376,-98.735851",0,0,0,0,0,0,0,0, $- ,"A strong arctic cold front moved through South Central Texas bringing winter precipitation. Freezing rain caused travel impacts in San Antonio where the connector ramps between Loop1604 and Hwy281, Loop410 and I10, I10 west to Loop1604, and the upper level of I10 east were all closed due to ice. There were a couple of accidents on Hwy290 east of Fredericksburg due to icy bridges. In Anderson Mill there was an accident on Hwy183 on the bridge over Hwy620 due to ice."
TEXAS,2015,June,6/19/2015,Winter Weather,Winter Storm,10,DISTRICT 18 - SAN ANTONIO,18,BEXAR,"29.279376,-98.735851",0,0,0,0,0,0,0,0, $- ,An upper level trough combined with warm moist flow over cold surface air to produce snow across South Central Texas. Snow accumulated mainly on grassy areas. Snowfall totals were generally a trace.
TEXAS,2015,October,10/24/2015,Winter Weather,Winter Storm,10,DISTRICT 18 - SAN ANTONIO,18,BEXAR,"29.279376,-98.735851",0,0,0,0,0,0,0,0, $- ,A cold front brought below freezing temperatures and light precipitation. Precipitation was a mix of sleet and snow with little or no accumulation. Winter precipitation was first reported in Cedar Park at 5:55 PM on the 16th. Snow and sleet spread as far west as Kendall and Bexar Counties and as far south as Gonzales.
TEXAS,2015,October,10/24/2015,Winter Weather,Winter Storm,10,DISTRICT 18 - SAN ANTONIO,18,BEXAR,"29.279376,-98.735851",0,0,0,0,0,0,0,0, $- ,"A cold front brought below freezing temperatures and light precipitation to parts of South Central Texas. There was a mix of freezing rain, sleet, and rain over our northern counties from Kerr to Williamson. There were reports of some icy spots on roads, bridges, overpasses, and elevated surfaces. There were also reports of ice in Bexar and Val Verde Counties. No roads were closed and no accidents were reported."
TEXAS,2015,May,5/23/2015,Winter Weather,Winter Storm,10,DISTRICT 12 - AUSTIN,12,BLANCO,"30.414943,-98.356711",0,0,0,0,0,0,0,0, $- ,"A strong arctic cold front moved through South Central Texas bringing winter precipitation. Freezing rain and drizzle spread across most of South Central Texas. Ice accumulated on roads in Jollyville (TX360 and MOPAC) and near Mountain Home where there were icy spots on I10 from Hwy16 to the Kerr Kimble County line as well as on Hwy16 from Kerrville to the Kerr Bandera County line. The ASOS at Burnet Municipal Airport-Kate Craddock Field (KBMQ) reported 0.11 inches of ice. Elsewhere a thin layer of ice accumulated on elevated surfaces in Johnson City, Anderson Mill, New Braunfels, Hollywood Park, Bandera, Cedar Park, Rocksprings, Utopia, and Sabinal."
TEXAS,2015,October,10/24/2015,Winter Weather,Winter Storm,10,DISTRICT 12 - AUSTIN,12,BLANCO,"30.414943,-98.356711",0,0,0,0,0,0,0,0, $- ,Freezing rain and drizzle produced ice accumulation up to an eighth of an inch near Johnson City.
TEXAS,2015,October,10/24/2015,Winter Weather,Winter Storm,10,DISTRICT 12 - AUSTIN,12,BLANCO,"30.414943,-98.356711",0,0,0,0,0,0,0,0, $- ,"A cold front moved through South Central Texas on February 26th and brought freezing temperatures. On February 27th low level flow from the south to southeast started to produce isentropic upglide and light precipitation. In places where the temperatures remained below freezing the precipitation fell as freezing drizzle. Light icing was reported on elevated surfaces in Comal, Kerr, Blanco, and Real Counties."
TEXAS,2016,May,5/28/2016,Blizzard,Winter Storm,10,DISTRICT 9 - MIDLAND/FT STOCKTON,9,BORDEN,"32.743795,-101.432354",0,0,0,0,0,0,0,0, $- ,"Extrapolation between observation sites to the east and west of Borden county, and visible satellite imagery yielded an estimate of 4-6 inches of snow across much of Borden county.   Snow drifts of 3-4 feet estimated also due to northeast winds of 25-35 mph and gusts near 50 mph."
TEXAS,2015,November,11/27/2015,Ice Storm,Winter Storm,10,DISTRICT 9 - MIDLAND/FT STOCKTON,9,BORDEN,"32.743795,-101.432354",0,0,0,0,0,0,0,0, $- ,Heavy ice covering all exposed surfaces.  Large tree limbs bowed to the ground under the weight of ice of 1/4-1/2 inch thick.
TEXAS,2015,January,1/1/2015,Sleet,Winter Storm,10,DISTRICT 11 - WACO,11,BOSQUE,"32.043524,-97.750239",0,0,0,0,0,0,0,0, $- ,"Emergency Management reported that three-quarters of an inch of sleet was measured at the Bosque County Courthouse in Meridian, TX."
TEXAS,2015,October,10/23/2015,Winter Weather,Winter Storm,10,DISTRICT 11 - WACO,11,BOSQUE,"32.043524,-97.750239",0,0,0,0,0,0,0,0, $- ,A tenth of an inch of freezing rain reported on exposed surfaces with no significant impacts (temperature 31 deg F).
TEXAS,2015,November,11/17/2015,Winter Storm,Winter Storm,10,DISTRICT 5 - MT PLEASANT,5,BOWIE,"33.506028,-94.589575",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,December,12/27/2015,Winter Storm,Winter Storm,10,DISTRICT 5 - MT PLEASANT,5,BOWIE,"33.506028,-94.589575",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,December,12/27/2015,Winter Storm,Winter Storm,10,DISTRICT 5 - MT PLEASANT,5,BOWIE,"33.506028,-94.589575",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,December,12/27/2015,Winter Weather,Winter Storm,10,DISTRICT 5 - MT PLEASANT,5,BOWIE,"33.506028,-94.589575",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,February,2/1/2015,Heavy Snow,Winter Storm,10,DISTRICT 1 - AMARILLO,1,BRISCOE,"34.380648,-101.087775",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,January,1/1/2015,Ice Storm,Winter Storm,10,DISTRICT 1 - AMARILLO,1,BRISCOE,"34.380648,-101.087775",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,September,9/8/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,BRISCOE,"34.380648,-101.087775",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,November,11/27/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,BRISCOE,"34.380648,-101.087775",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,December,12/27/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,BRISCOE,"34.380648,-101.087775",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/13/2015,Frost/Freeze,Winter Storm,10,DISTRICT 20 - CORPUS CHRISTI,20,BROOKS,"27.023059,-98.261049",0,0,0,0,0,0,0,0, $- ,Temperatures fell to or below freezing for several hours on the morning of February 7th. The COOP site in Falfurrias reported a low of 28 degrees.
TEXAS,2015,May,5/11/2015,Frost/Freeze,Winter Storm,10,DISTRICT 20 - CORPUS CHRISTI,20,BROOKS,"27.023059,-98.261049",0,0,0,0,0,0,0,0, $- ,Temperatures fell to or below freezing for a few hours on the morning of February 5th. The COOP site in Falfurrias reported a low of 26 degrees.
TEXAS,2015,May,5/7/2015,Sleet,Winter Storm,10,DISTRICT 7 - ABILENE,7,BROWN,"31.763882,-98.936021",0,0,0,0,0,0,0,0, $- ,A National Weather Service Cooperative Observer measured 0.4 inches of sleet in Brownwood.  Trained spotters measured about half an inch of sleet in Blanket and Bangs.   Another cooperative observer located 14 miles south of Brownwood measured 0.20 inches of sleet.
TEXAS,2015,April,4/26/2015,Winter Storm,Winter Storm,10,DISTRICT 7 - ABILENE,7,BROWN,"31.763882,-98.936021",0,0,0,0,0,0,0,0, $- ,Schools were closed for the day across the county because of icy roads.
TEXAS,2015,April,4/26/2015,Winter Weather,Winter Storm,10,DISTRICT 7 - ABILENE,7,BROWN,"31.763882,-98.936021",0,0,0,0,0,0,0,0, $- ,The Brown County Sheriff's office reported icy roads across the county with numerous accidents.
TEXAS,2015,May,5/27/2015,Winter Weather,Winter Storm,10,DISTRICT 7 - ABILENE,7,BROWN,"31.763882,-98.936021",0,0,0,0,0,0,0,0, $- ,"At 9 AM on November 28, there was about a tenth of an inch of ice reported on elevated surfaces about 4 miles southeast of May."
TEXAS,2015,December,12/27/2015,Winter Weather,Winter Storm,10,DISTRICT 7 - ABILENE,7,BROWN,"31.763882,-98.936021",0,0,0,0,0,0,0,0, $- ,"Members of the public measured the following snowfall amounts:  4.5 inches 5 miles southeast of May, 3.3 inches in Bangs and 3 inches in Cross Cut.  Trained spotters measured 2 inches of snow in Early and measured 2 inches of snow 3 miles south southeast of Brownwood."
TEXAS,2015,May,5/29/2015,Winter Weather,Winter Storm,10,DISTRICT 12 - AUSTIN,12,BURNET,"30.663954,-98.161114",0,0,0,0,0,0,0,0, $- ,"A strong arctic cold front moved through South Central Texas bringing winter precipitation. Freezing rain and drizzle spread across most of South Central Texas. Ice accumulated on roads in Jollyville (TX360 and MOPAC) and near Mountain Home where there were icy spots on I10 from Hwy16 to the Kerr Kimble County line as well as on Hwy16 from Kerrville to the Kerr Bandera County line. The ASOS at Burnet Municipal Airport-Kate Craddock Field (KBMQ) reported 0.11 inches of ice. Elsewhere a thin layer of ice accumulated on elevated surfaces in Johnson City, Anderson Mill, New Braunfels, Hollywood Park, Bandera, Cedar Park, Rocksprings, Utopia, and Sabinal."
TEXAS,2015,May,5/21/2015,Winter Weather,Winter Storm,10,DISTRICT 12 - AUSTIN,12,BURNET,"30.663954,-98.161114",0,0,0,0,0,0,0,0, $- ,"A cold front brought below freezing temperatures and light precipitation to parts of South Central Texas. There was a mix of freezing rain, sleet, and rain over our northern counties from Kerr to Williamson. There were reports of some icy spots on roads, bridges, overpasses, and elevated surfaces. There were also reports of ice in Bexar and Val Verde Counties. No roads were closed and no accidents were reported."
TEXAS,2015,October,10/24/2015,Winter Weather,Winter Storm,10,DISTRICT 12 - AUSTIN,12,BURNET,"30.663954,-98.161114",0,0,0,0,0,0,0,0, $- ,"Light snow fell in Bertram, but there was no accumulation."
TEXAS,2016,May,5/14/2016,Winter Storm,Winter Storm,10,DISTRICT 12 - AUSTIN,12,BURNET,"30.663954,-98.161114",0,0,0,0,1,1,0,0,"$3,100,000,000","A cold front moved through South Central Texas on February 26th and brought freezing temperatures. On February 27th low level flow from the south to southeast started to produce isentropic upglide and light precipitation. In places where the temperatures remained below freezing the precipitation fell as freezing drizzle and freezing rain. Light ice accumulation on elevated surfaces, bridges, and overpasses resulted in travel impacts. Icy bridges and overpasses were reported in Williamson, Travis, Gillespie, Burnet, and Kendall Counties. There were numerous accidents due to icy roads. One fatality occurred two miles west of Bertram in Burnet County on Highway 29 where there was an accident involving an 18 wheel tractor trailer and a car. Freezing precipitation continued into the morning of February 28th ending shortly before 10 AM."
TEXAS,2015,October,10/30/2015,Winter Weather,Winter Storm,10,DISTRICT 12 - AUSTIN,12,CALDWELL,"29.889187,-97.573078",0,0,0,0,0,0,0,0, $- ,A cold front brought below freezing temperatures and light precipitation. Precipitation was a mix of sleet and snow with little or no accumulation. Winter precipitation was first reported in Cedar Park at 5:55 PM on the 16th. Snow and sleet spread as far west as Kendall and Bexar Counties and as far south as Gonzales.
TEXAS,2015,May,5/26/2015,Winter Storm,Winter Storm,10,DISTRICT 7 - ABILENE,7,CALLAHAN,"32.16742,-99.221055",0,0,0,0,0,0,0,0, $- ,A trained spotter estimated about four tenths of an inch of ice and sleet in Baird.
TEXAS,2015,May,5/26/2015,Winter Storm,Winter Storm,10,DISTRICT 7 - ABILENE,7,CALLAHAN,"32.16742,-99.221055",0,0,0,0,0,0,0,0, $- ,The sheriff's office estimated an inch of sleet 5 miles north northwest of Baird.
TEXAS,2015,April,4/24/2015,Winter Weather,Winter Storm,10,DISTRICT 7 - ABILENE,7,CALLAHAN,"32.16742,-99.221055",0,0,0,0,0,0,0,0, $- ,A National Weather Service Cooperative Observer measured 1 inch of snow in Putnam.
TEXAS,2015,May,5/26/2015,Winter Weather,Winter Storm,10,DISTRICT 7 - ABILENE,7,CALLAHAN,"32.16742,-99.221055",0,0,0,0,0,0,0,0, $- ,Radio Station DJ called to report that Interstate 20 was slick on bridges and overpasses between Baird and east of Abilene.
TEXAS,2015,December,12/27/2015,Winter Weather,Winter Storm,10,DISTRICT 7 - ABILENE,7,CALLAHAN,"32.16742,-99.221055",0,0,0,0,0,0,0,0, $- ,A Clyde Fire Department Official measured 4 inches of snow in Clyde.
TEXAS,2015,May,5/6/2015,Winter Weather,Winter Storm,10,DISTRICT 7 - ABILENE,7,CALLAHAN,"32.16742,-99.221055",0,0,0,0,0,0,0,0, $- ,"At 9 AM on November 28, there was about a tenth of an inch of ice reported on elevated surfaces in Clyde."
TEXAS,2015,May,5/6/2015,Winter Weather,Winter Storm,10,DISTRICT 7 - ABILENE,7,CALLAHAN,"32.16742,-99.221055",0,0,0,0,0,0,0,0, $- ,National Weather Service Cooperative Observers measured 3 inches of snow in Putnam and they measured 2 inches of snow 12 miles south of Baird.
TEXAS,2015,December,12/27/2015,Winter Storm,Winter Storm,10,DISTRICT 6 - TYLER,6,CAMP,"32.989797,-94.936022",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,December,12/27/2015,Winter Storm,Winter Storm,10,DISTRICT 6 - TYLER,6,CAMP,"32.989797,-94.936022",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,December,12/27/2015,Winter Storm,Winter Storm,10,DISTRICT 6 - TYLER,6,CAMP,"32.989797,-94.936022",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,December,12/27/2015,Winter Weather,Winter Storm,10,DISTRICT 6 - TYLER,6,CAMP,"32.989797,-94.936022",0,0,0,0,0,0,0,0, $- ,
TEXAS,2016,May,5/29/2016,Blizzard,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CARSON,"35.569232,-101.172931",0,0,0,0,0,0,0,0, $- ,Total snowfall accumulation ranged from 3 to 4 inches across the county. Blizzard conditions existed due to strong winds and reduced visibility from blowing snow. Visibility was lower than one quarter mile for a period. The strong winds also caused significant drifting of snow. A peak wind gust of 63 mph was measured at the West Texas Mesonet site in Panhandle.
TEXAS,2015,January,1/3/2015,Ice Storm,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CARSON,"35.569232,-101.172931",0,0,0,0,0,0,0,0, $- ,"One quarter to one half inch of ice accumulation from freezing rain occurred in Amarillo. Some sleet was reported. Minimal snow occurred. As of 2:09 AM, one quarter inch of ice accumulation was reported in Panhandle."
TEXAS,2015,May,5/23/2015,Winter Storm,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CARSON,"35.569232,-101.172931",0,0,0,0,0,0,0,0, $- ,"Total snowfall accumulation of 11 to 13 inches in Carson County. By 11:30 PM CST on the 21st, 5 to 7 inches of snow had fallen in Panhandle resulting in several vehicles being stuck, per the Sheriff's Office dispatch. The public reported storm total snow amounts of 12.5 on the east side of Panhandle and in Groom."
TEXAS,2015,May,5/27/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CARSON,"35.569232,-101.172931",0,0,0,0,0,0,0,0, $- ,"At 8:46 AM CST, the Carson County Sheriff's Office reported slick roads from light freezing rain that occurred earlier."
TEXAS,2015,November,11/20/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CARSON,"35.569232,-101.172931",0,0,0,0,0,0,0,0, $- ,"As of 7:00 AM CST, the public measured 1.5 inches of snow."
TEXAS,2015,December,12/26/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CARSON,"35.569232,-101.172931",0,0,0,0,0,0,0,0, $- ,Snow amounts of 1 to 1.3 inches were reported in Panhandle.
TEXAS,2015,November,11/16/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CARSON,"35.569232,-101.172931",0,0,0,0,0,0,0,0, $- ,"Beginning during the pre-dawn hours of the 22nd and lasting through the morning of the 23rd, 2.5 to 3.5 inches of snow accumulated in Carson County. Reports from the public in Panhandle indicated 2.5 inches of snow fell in Panhandle."
TEXAS,2015,April,4/19/2015,Winter Storm,Winter Storm,10,DISTRICT 5 - MT PLEASANT,5,CASS,"33.095778,-94.348359",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,October,10/1/2015,Winter Storm,Winter Storm,10,DISTRICT 5 - MT PLEASANT,5,CASS,"33.095778,-94.348359",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,September,9/1/2015,Winter Storm,Winter Storm,10,DISTRICT 5 - MT PLEASANT,5,CASS,"33.095778,-94.348359",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,December,12/27/2015,Winter Weather,Winter Storm,10,DISTRICT 5 - MT PLEASANT,5,CASS,"33.095778,-94.348359",0,0,0,0,0,0,0,0, $- ,
TEXAS,2016,July,7/6/2016,Heavy Snow,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CASTRO,"34.530453,-102.262133",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/29/2015,Heavy Snow,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CASTRO,"34.530453,-102.262133",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,July,7/20/2015,Heavy Snow,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CASTRO,"34.530453,-102.262133",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,January,1/21/2015,Ice Storm,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CASTRO,"34.530453,-102.262133",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,June,6/12/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CASTRO,"34.530453,-102.262133",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,November,11/26/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CASTRO,"34.530453,-102.262133",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,December,12/12/2015,Winter Weather,Winter Storm,10,DISTRICT 6 - TYLER,6,CHEROKEE,"31.856137,-93.842939",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,December,12/12/2015,Winter Weather,Winter Storm,10,DISTRICT 6 - TYLER,6,CHEROKEE,"31.856137,-93.842939",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,November,11/17/2015,Winter Weather,Winter Storm,10,DISTRICT 6 - TYLER,6,CHEROKEE,"31.856137,-93.842939",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/8/2015,Winter Storm,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CHILDRESS,"34.529678,-100.207642",0,0,0,0,0,0,0,0, $- ,
